STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; LUFTTEMPERATUR;DAMPFDRUCK;BEDECKUNGSGRAD;LUFTDRUCK_STATIONSHOEHE;REL_FEUCHTE; WINDGESCHWINDIGKEIT; LUFTTEMPERATUR_MAXIMUM;LUFTTEMPERATUR_MINIMUM;LUFTTEMP_AM_ERDB_MINIMUM; WINDSPITZE_MAXIMUM; NIEDERSCHLAGSHOEHE;NIEDERSCHLAGSHOEHE_IND;SONNENSCHEINDAUER; SCHNEEHOEHE;eor
     1420;19740729;   5;   21.6;  15.1;   0.7; 1006.60;   59.00;   4.0;   28.0;   12.2;    7.2;  11.3;   0.0;   0;   14.300;   0;eor
     1420;19740730;   5;   21.3;  14.8;   1.3; 1002.70;   60.00;   1.7;   28.5;   17.5;    7.9;   8.6;   0.0;   0;   14.200;   0;eor
     1420;19740731;   5;   22.4;  15.2;   3.3; 1000.80;   59.00;   2.4;   29.6;   12.2;    8.7;   9.1;   0.0;   0;   11.200;   0;eor
     1420;19740801;   5;   22.1;  15.7;   4.0; 1000.00;   61.00;   2.9;   29.8;   12.4;    8.9;  10.4;   0.0;   0;   10.700;   0;eor
     1420;19740802;   5;   22.4;  15.3;   4.7; 1002.00;   58.00;   2.0;   29.4;   12.7;   10.4;   7.6;   0.0;   0;   11.500;   0;eor
     1420;19740803;   5;   22.7;  15.5;   1.3; 1001.80;   58.00;   2.7;   29.3;   15.1;   13.7;   8.1;   0.0;   1;   10.000;   0;eor
     1420;19740804;   5;   22.6;  16.7;   6.3;  999.50;   60.00;   3.2;   30.6;   17.9;   16.0;  15.7;   1.1;   1;    6.700;   0;eor
     1420;19740805;   5;   16.2;  14.8;   6.3; 1006.60;   80.00;   5.3;   20.4;   14.7;   11.3;  14.6;   1.7;   1;    2.200;   0;eor
     1420;19740806;   5;   16.4;  12.0;   4.3; 1011.00;   65.00;   1.9;   21.9;   12.9;   11.6;   8.4;   0.0;   0;   11.000;   0;eor
     1420;19740807;   5;   18.7;  11.2;   2.0; 1001.20;   54.00;   2.4;   25.2;    7.8;    4.2;   9.1;   0.0;   1;   13.100;   0;eor
     1420;19740808;   5;   17.3;  14.7;   7.0;  993.80;   74.00;   3.5;   23.3;   13.5;   11.4;  15.3;   0.6;   1;    2.500;   0;eor
     1420;19740809;   5;   15.7;  15.1;   7.0;  997.10;   85.00;   5.1;   22.3;   14.1;   12.5;  15.0;   6.1;   1;    6.400;   0;eor
     1420;19740810;   5;   15.2;  14.0;   6.7;  994.20;   79.00;   5.3;   23.2;   12.9;   12.3;  17.3;  10.9;   1;    5.300;   0;eor
     1420;19740811;   5;   15.0;  13.3;   8.0;  997.40;   80.00;   5.7;   16.2;   11.3;   10.5;  13.9;   4.1;   1;    0.500;   0;eor
     1420;19740812;   5;   17.4;  13.5;   6.0; 1003.10;   70.00;   3.9;   21.0;    9.9;    7.6;  10.4;   0.4;   1;    6.500;   0;eor
     1420;19740813;   5;   21.0;  16.8;   6.7; 1001.60;   69.00;   2.0;   26.8;   15.6;   15.0;   7.8;   0.0;   0;    7.800;   0;eor
     1420;19740814;   5;   24.3;  18.4;   3.3; 1004.00;   63.00;   2.7;   32.3;   14.5;   12.0;   9.9;   0.0;   0;   10.100;   0;eor
     1420;19740815;   5;   23.6;  17.7;   0.3; 1008.00;   62.00;   2.2;   34.2;   17.0;   13.3;   9.1;   0.0;   0;   13.500;   0;eor
     1420;19740816;   5;   26.3;  17.7;   1.0; 1003.60;   54.00;   2.1;   35.2;   15.3;   11.6;   7.4;   0.0;   0;   12.700;   0;eor
     1420;19740817;   5;   21.6;  19.1;   4.7; 1003.80;   71.00;   2.6;   30.8;   16.3;   13.3;  10.8;   4.9;   1;    6.100;   0;eor
     1420;19740818;   5;   16.9;  16.9;   7.3; 1007.40;   87.00;   1.8;   19.0;   12.9;   11.8;   5.6;   7.8;   1;    0.300;   0;eor
     1420;19740819;   5;   14.2;  14.1;   8.0; 1011.00;   86.00;   4.8;   17.5;   12.9;   13.8;  11.6;   2.0;   1;    0.000;   0;eor
     1420;19740820;   5;   15.2;  14.1;   7.0; 1011.50;   80.00;   4.6;   18.6;   11.4;   12.4;   9.9;   0.0;   0;    0.200;   0;eor
     1420;19740821;   5;   16.4;  13.6;   4.3; 1007.40;   73.00;   2.9;   21.0;   10.3;    8.6;   6.8;   0.0;   0;    8.100;   0;eor
     1420;19740822;   5;   16.9;  13.7;   4.3; 1003.80;   73.00;   2.4;   22.7;    9.7;    8.0;   7.0;   0.0;   0;    8.600;   0;eor
     1420;19740823;   5;   18.1;  13.7;   1.0; 1004.80;   66.00;   2.3;   23.8;   10.8;    8.2;   8.5;   0.0;   0;   10.500;   0;eor
     1420;19740824;   5;   17.1;  13.3;   4.7; 1005.40;   69.00;   1.2;   25.0;    9.9;    7.9;   6.7;   0.0;   0;    8.900;   0;eor
     1420;19740825;   5;   18.2;  13.1;   0.7; 1003.90;   65.00;   1.1;   26.6;    9.6;    6.5;   7.9;   0.0;   0;   12.000;   0;eor
     1420;19740826;   5;   19.6;  16.9;   3.3;  999.50;   75.00;   1.6;   25.5;   11.6;    8.7;   6.0;   0.0;   0;    4.600;   0;eor
     1420;19740827;   5;   16.5;  11.7;   6.0; 1005.10;   62.00;   4.3;   20.2;   15.5;   14.6;   9.8;   0.0;   0;    3.800;   0;eor
     1420;19740828;   5;   14.8;  12.1;   7.7; 1008.80;   74.00;   2.3;   18.0;    9.4;    6.4;  11.8;   0.0;   1;    0.200;   0;eor
     1420;19740829;   5;   17.7;  14.8;   3.3; 1000.30;   72.00;   2.9;   24.4;   13.6;   11.9;   9.2;   0.0;   0;    5.800;   0;eor
     1420;19740830;   5;   20.8;  17.1;   1.0;  998.20;   71.00;   2.1;   27.8;   13.3;    9.2;   6.0;   0.0;   0;   10.400;   0;eor
     1420;19740831;   5;   19.1;  14.3;   6.0;  995.90;   64.00;   3.6;   26.0;   12.3;    7.5;  11.5;   8.3;   1;    8.400;   0;eor
     1420;19740901;   5;   15.6;  14.8;   7.3;  997.20;   83.00;   3.6;   20.8;   12.0;   10.5;  10.6;   1.3;   1;    2.600;   0;eor
     1420;19740902;   5;   17.8;  16.0;   6.0;  995.20;   80.00;   2.2;   24.2;   10.6;    6.9;  10.9;   1.8;   1;    6.200;   0;eor
     1420;19740903;   5;   13.8;  13.5;   5.7;  999.10;   83.00;   4.7;   18.1;   12.3;   12.2;  10.2;   0.2;   1;    2.000;   0;eor
     1420;19740904;   5;   15.2;  11.7;   7.3; 1001.10;   70.00;   5.9;   18.4;   11.1;    8.5;  13.5;   0.5;   1;    3.900;   0;eor
     1420;19740905;   5;   20.3;  14.3;   5.7;  995.10;   60.00;   5.7;   24.0;   14.9;   12.5;  12.2;   0.0;   0;    1.300;   0;eor
     1420;19740906;   5;   14.2;  13.9;   6.3;  993.80;   84.00;   3.8;   21.1;   12.7;    8.2;  10.0;   6.7;   1;    0.400;   0;eor
     1420;19740907;   5;   16.2;  12.9;   6.0;  994.60;   73.00;   5.6;   20.2;    9.7;    7.4;  14.1;   0.0;   1;    4.200;   0;eor
     1420;19740908;   5;   16.3;  11.7;   4.7; 1000.60;   65.00;   6.0;   21.0;   10.7;    7.2;  14.7;   0.0;   0;    9.900;   0;eor
     1420;19740909;   5;   16.3;  14.8;   6.7; 1001.00;   77.00;   3.4;   25.9;    9.2;    4.7;  16.6;   4.6;   1;    4.300;   0;eor
     1420;19740910;   5;   13.8;  11.5;   3.3; 1014.40;   72.00;   2.2;   19.8;    9.5;    2.7;   6.8;   0.0;   0;    9.200;   0;eor
     1420;19740911;   5;   15.0;  10.9;   3.7; 1010.80;   67.00;   2.9;   22.2;    7.8;    5.6;   8.9;   0.0;   0;    9.100;   0;eor
     1420;19740912;   5;   17.7;  14.9;   0.7; 1006.00;   74.00;   1.3;   26.0;    8.8;    4.6;   5.5;   0.0;   0;   10.200;   0;eor
     1420;19740913;   5;   20.6;  17.2;   5.7; 1006.40;   72.00;   3.2;   27.6;   11.5;    8.9;  10.8;   0.0;   0;    7.400;   0;eor
     1420;19740914;   5;   18.8;  15.6;   4.3; 1008.40;   73.00;   1.1;   24.7;   12.5;    8.9;   4.3;   0.0;   0;    5.900;   0;eor
     1420;19740915;   5;   19.8;  16.8;   4.7; 1004.20;   73.00;   1.9;   26.0;   11.2;    8.6;   6.1;   0.1;   1;    7.300;   0;eor
     1420;19740916;   5;   19.6;  16.7;   1.3; 1003.10;   73.00;   1.5;   25.8;   15.9;   14.1;   4.2;   0.0;   0;    9.200;   0;eor
     1420;19740917;   5;   19.3;  17.2;   1.0; 1003.10;   78.00;   1.0;   26.5;   13.0;   10.1;   4.1;   0.0;   0;    6.100;   0;eor
     1420;19740918;   5;   16.6;  15.6;   6.7; 1007.20;   81.00;   3.2;   21.3;   13.8;   10.5;  12.5;   3.1;   1;    0.200;   0;eor
     1420;19740919;   5;   14.4;  10.3;   3.3; 1007.90;   63.00;   3.6;   19.3;   10.8;    9.3;  11.0;   0.0;   0;    9.900;   0;eor
     1420;19740920;   5;   12.0;  10.0;   4.3; 1004.00;   73.00;   1.9;   18.1;    4.8;    2.3;  10.0;   0.0;   0;    6.100;   0;eor
     1420;19740921;   5;   11.7;   8.9;   3.7;  998.20;   69.00;   1.6;   18.5;    2.2;   -0.4;   7.1;   0.1;   1;    7.500;   0;eor
     1420;19740922;   5;   11.5;   9.7;   4.7;  997.60;   70.00;   5.8;   17.0;    9.5;    7.2;  13.5;   0.0;   1;    5.900;   0;eor
     1420;19740923;   5;   10.1;   9.3;   7.7;  994.00;   78.00;   4.3;   16.1;    4.4;    0.3;  13.2;   6.6;   1;    1.400;   0;eor
     1420;19740924;   5;   12.0;  10.9;   6.7;  985.00;   76.00;   7.8;   14.6;    9.3;    1.3;  16.4;   0.1;   1;    0.700;   0;eor
     1420;19740925;   5;    7.9;   9.7;   7.7;  981.10;   90.00;   4.6;   11.5;    6.0;    3.4;  10.5;  14.4;   1;    0.000;   0;eor
     1420;19740926;   5;    9.8;   9.9;   6.0;  990.60;   80.00;   5.6;   14.4;    6.0;    4.5;  13.0;   0.7;   1;    3.500;   0;eor
     1420;19740927;   5;   12.3;  11.1;   7.3;  995.20;   83.00;   4.0;   15.0;    5.1;    3.4;  10.1;   5.3;   1;    0.100;   0;eor
     1420;19740928;   5;   11.0;  10.5;   7.3;  994.20;   77.00;   4.1;   15.0;    9.2;    8.3;  13.0;   0.0;   1;    0.200;   0;eor
     1420;19740929;   5;    8.6;   9.5;   5.3;  997.60;   85.00;   3.2;   12.5;    5.0;    3.4;   8.8;   5.6;   1;    3.000;   0;eor
     1420;19740930;   5;    7.7;   9.1;   7.0; 1002.20;   86.00;   2.4;   11.9;    4.4;    3.3;   7.1;   1.1;   1;    2.100;   0;eor
     1420;19741001;   5;    7.2;   9.3;   8.0; 1006.60;   92.00;   1.2;    9.3;    5.1;    4.4;   4.0;   3.9;   1;    0.000;   0;eor
     1420;19741002;   5;    7.1;   8.9;   5.7; 1001.90;   87.00;   2.5;   10.7;    5.5;    5.7;   6.2;   0.1;   1;    2.700;   0;eor
     1420;19741003;   5;    4.7;   8.3;   7.0;  997.00;   97.00;   1.7;    7.7;   -0.6;   -2.4;   5.5;   4.0;   1;    0.300;   0;eor
     1420;19741004;   5;    7.8;   8.8;   7.3; 1000.00;   85.00;   4.7;    9.1;    4.4;    3.3;   9.7;   0.2;   1;    1.500;   0;eor
     1420;19741005;   5;    8.4;   9.5;   8.0; 1000.60;   86.00;   5.7;   10.5;    6.2;    4.9;  10.7;   0.5;   1;    0.200;   0;eor
     1420;19741006;   5;    8.3;   8.9;   6.0; 1000.00;   81.00;   4.3;   11.3;    6.2;    3.8;   8.3;   0.7;   1;    1.200;   0;eor
     1420;19741007;   5;    6.9;   8.9;   7.3;  985.50;   89.00;   4.7;    9.8;    6.2;    5.3;  12.9;   5.4;   1;    0.000;   0;eor
     1420;19741008;   5;    6.6;   9.2;   8.0;  988.60;   95.00;   3.8;    9.3;    4.2;    0.9;  11.4;   5.0;   1;    0.500;   0;eor
     1420;19741009;   5;    7.0;   8.8;   7.7;  997.60;   89.00;   3.8;    8.4;    4.0;    2.9;   7.4;   0.7;   1;    0.000;   0;eor
     1420;19741010;   5;    8.0;   9.6;   5.7; 1000.80;   87.00;   3.0;   11.8;    6.1;    6.1;   7.4;   0.1;   1;    1.000;   0;eor
     1420;19741011;   5;    7.5;   9.2;   6.0; 1001.40;   88.00;   1.3;   10.5;    2.7;   -0.3;   6.0;   0.7;   1;    1.100;   0;eor
     1420;19741012;   5;    6.7;   8.7;   7.3; 1003.20;   87.00;   3.1;   10.0;    3.2;   -0.4;   8.6;   1.0;   1;    1.700;   0;eor
     1420;19741013;   5;    6.4;   9.1;   7.3; 1002.80;   94.00;   3.4;    9.3;    3.7;    0.9;   9.1;   8.1;   1;    1.400;   0;eor
     1420;19741014;   5;    6.5;   8.4;   7.3; 1004.80;   88.00;   1.5;    8.1;    3.7;    1.3;   6.2;   1.9;   1;    1.100;   0;eor
     1420;19741015;   5;    6.2;   8.1;   7.3; 1005.00;   86.00;   1.9;    9.2;    4.2;    2.5;   6.9;   7.8;   1;    1.100;   0;eor
     1420;19741016;   5;    5.8;   7.6;   4.0; 1003.90;   81.00;   2.3;   10.8;    3.0;    4.4;   5.9;   0.0;   1;    2.400;   0;eor
     1420;19741017;   5;    3.5;   7.3;   4.7; 1005.60;   93.00;   1.4;    6.6;   -1.3;   -3.3;   5.8;   0.0;   0;    0.100;   0;eor
     1420;19741018;   5;    3.8;   7.7;   8.0; 1006.40;   99.00;   1.1;    5.3;   -0.6;   -3.3;   7.9;   5.6;   1;    0.000;   0;eor
     1420;19741019;   5;    6.4;   9.5;   5.3;  991.60;   92.00;   4.9;   10.5;    3.7;    5.0;  11.7;  10.6;   1;    0.400;   0;eor
     1420;19741020;   5;    5.5;   8.3;   7.7;  983.00;   92.00;   3.1;    7.4;    3.0;   -0.3;  10.1;   6.0;   1;    0.000;   0;eor
     1420;19741021;   5;    4.2;   7.9;   6.7;  986.20;   95.00;   1.3;    6.9;    0.8;   -0.8;   5.1;   0.0;   1;    0.400;   0;eor
     1420;19741022;   5;    6.0;   8.3;   8.0;  981.60;   89.00;   5.0;    8.6;    2.7;   -0.9;  12.0;   9.4;   1;    0.000;   0;eor
     1420;19741023;   5;    9.5;   9.7;   7.7;  986.60;   83.00;   3.8;   11.4;    5.3;    1.4;  11.3;   1.5;   1;    0.500;   0;eor
     1420;19741024;   5;    8.6;  10.3;   8.0; 1003.90;   92.00;   2.6;   10.4;    7.9;    7.3;   8.1;   0.4;   1;    0.000;   0;eor
     1420;19741025;   5;    7.2;   8.8;   7.0; 1003.00;   86.00;   5.2;    9.0;    6.5;    5.4;  11.7;   2.0;   1;    0.000;   0;eor
     1420;19741026;   5;    5.6;   8.4;   6.7;  999.90;   90.00;   4.5;    8.1;    4.7;    4.5;  11.3;   2.3;   1;    2.000;   0;eor
     1420;19741027;   5;    7.5;   9.7;   6.0;  991.00;   90.00;   6.2;   10.5;    3.8;    2.2;  12.9;   7.6;   1;    0.000;   0;eor
     1420;19741028;   5;    5.7;   7.1;   7.0;  985.20;   76.00;   7.1;    7.3;    4.7;    3.7;  15.1;   1.5;   1;    0.000;   0;eor
     1420;19741029;   5;    4.5;   7.5;   7.0;  987.40;   85.00;   3.7;    8.0;    2.7;    3.4;   9.7;   0.5;   1;    0.700;   0;eor
     1420;19741030;   5;    3.2;   7.1;   6.7;  992.30;   91.00;   2.3;    7.8;   -0.3;   -2.6;   9.0;   5.4;   1;    1.100;   0;eor
     1420;19741031;   5;    2.4;   6.7;   5.3;  995.80;   88.00;   1.6;    5.4;    1.1;   -0.3;   6.2;   0.6;   8;    0.700;   0;eor
     1420;19741101;   5;    3.9;   6.8;   6.3; 1002.20;   85.00;   3.8;    7.5;   -0.2;   -2.8;   8.9;   0.5;   1;    2.100;   0;eor
     1420;19741102;   5;    4.6;   7.7;   6.0; 1005.10;   93.00;   3.1;    6.1;    0.8;   -2.2;   7.8;   0.1;   1;    0.000;   0;eor
     1420;19741103;   5;    4.9;   7.7;   5.7; 1005.90;   89.00;   2.1;    7.9;    2.3;   -0.6;   5.2;   0.7;   1;    3.700;   0;eor
     1420;19741104;   5;    5.2;   8.1;   8.0; 1002.70;   91.00;   1.0;    7.0;    3.2;    2.0;   4.0;   0.1;   1;    0.000;   0;eor
     1420;19741105;   5;    4.2;   6.7;   7.3; 1011.40;   80.00;   3.6;    6.0;    3.6;   -0.1;   9.0;   0.0;   1;    0.100;   0;eor
     1420;19741106;   5;    1.0;   6.1;   3.7; 1017.10;   89.00;   1.6;    5.3;   -2.5;   -5.0;   5.1;   0.0;   0;    0.100;   0;eor
     1420;19741107;   5;    0.4;   5.6;   1.0; 1017.80;   87.00;   1.1;    6.7;   -3.3;   -7.4;   3.5;   0.0;   0;    6.900;   0;eor
     1420;19741108;   5;   -0.8;   5.6;   8.0; 1014.30;   99.00;   1.6;   -0.3;   -3.7;   -6.7;   5.6;   0.0;   0;    0.000;   0;eor
     1420;19741109;   5;    2.6;   7.1;   8.0; 1006.80;   98.00;   3.3;    4.2;   -1.2;   -0.6;   7.7;   3.0;   1;    0.000;   0;eor
     1420;19741110;   5;    6.8;  10.0;   5.7; 1002.70;   96.00;   3.9;    9.6;    3.7;    3.5;   8.6;   4.4;   1;    0.000;   0;eor
     1420;19741111;   5;    5.4;   8.3;   5.3; 1000.30;   90.00;   4.3;    8.6;    2.5;   -0.6;  10.9;   1.7;   1;    0.900;   0;eor
     1420;19741112;   5;    6.7;   8.9;   7.0;  996.40;   90.00;   4.2;    9.0;    1.9;   -0.4;  13.9;   1.1;   1;    1.300;   0;eor
     1420;19741113;   5;    7.4;   7.9;   5.0;  998.30;   77.00;   3.6;   10.2;    3.5;    1.4;   9.8;   0.0;   0;    3.800;   0;eor
     1420;19741114;   5;    9.2;   7.9;   5.3;  992.60;   71.00;   1.1;   13.8;    1.0;   -1.5;   6.9;   0.0;   0;    1.000;   0;eor
     1420;19741115;   5;   12.8;   9.2;   6.3;  992.40;   63.00;   2.3;   16.4;    4.3;    1.2;   8.6;   0.0;   1;    2.500;   0;eor
     1420;19741116;   5;    9.8;   9.3;   6.3;  992.00;   78.00;   5.2;   13.8;    5.9;    1.9;  15.2;   0.4;   1;    0.000;   0;eor
     1420;19741117;   5;    6.6;   8.1;   3.7; 1003.40;   79.00;   3.6;   12.8;    3.2;    4.2;   8.9;   0.0;   1;    4.900;   0;eor
     1420;19741118;   5;    9.4;  10.0;   7.7;  995.20;   85.00;   2.6;   13.6;    2.4;   -1.3;   8.0;   6.7;   1;    0.700;   0;eor
     1420;19741119;   5;    6.0;   7.1;   6.0; 1001.00;   75.00;   5.4;    9.5;    4.7;    4.5;  11.6;   0.3;   1;    3.200;   0;eor
     1420;19741120;   5;    4.2;   7.2;   6.0; 1001.50;   88.00;   1.4;    6.7;   -1.5;   -3.7;   6.3;   0.8;   1;    1.500;   0;eor
     1420;19741121;   5;    6.4;   8.8;   7.0; 1003.90;   92.00;   1.8;    7.5;    3.3;   -0.5;   6.2;   0.6;   1;    0.000;   0;eor
     1420;19741122;   5;    7.9;  10.1;   8.0;  998.30;   98.00;   2.4;    9.9;    3.7;    1.9;   9.1;  13.0;   1;    0.000;   0;eor
     1420;19741123;   5;    9.6;  10.8;   7.0; 1000.70;   88.00;   2.6;   12.0;    8.0;    9.2;   7.2;   0.0;   0;    1.200;   0;eor
     1420;19741124;   5;    7.2;   9.6;   7.3;  999.20;   95.00;   2.1;    8.5;    4.9;    4.3;   6.8;   4.0;   1;    0.000;   0;eor
     1420;19741125;   5;    5.8;   7.3;   5.7;  992.70;   79.00;   6.4;    8.2;    4.9;    4.3;  12.2;   1.3;   1;    1.700;   0;eor
     1420;19741126;   5;    4.3;   6.9;   6.3;  994.30;   82.00;   5.0;    5.5;    2.8;    1.9;  11.7;   0.4;   1;    0.400;   0;eor
     1420;19741127;   5;    4.4;   7.5;   5.3;  988.60;   93.00;   4.6;    7.3;   -2.6;   -4.6;  11.4;   5.0;   1;    0.500;   0;eor
     1420;19741128;   5;    4.8;   6.9;   5.3;  979.20;   80.00;   8.8;    8.2;    3.0;    1.7;  21.1;   4.2;   1;    0.300;   0;eor
     1420;19741129;   5;    4.7;   7.1;   6.3;  992.20;   82.00;   5.5;    6.7;    3.4;    2.5;  12.9;   0.4;   1;    1.700;   0;eor
     1420;19741130;   5;    4.0;   7.5;   7.3;  996.60;   93.00;   4.2;    4.8;    2.6;    0.1;   9.1;   9.0;   1;    0.000;   0;eor
     1420;19741201;   5;    7.6;   9.1;   7.3; 1005.60;   88.00;   4.8;    8.7;    3.7;    1.5;  11.9;   0.0;   1;    0.100;   0;eor
     1420;19741202;   5;   11.0;  10.8;   7.3; 1013.60;   83.00;   5.5;   12.0;    7.6;    7.4;  10.2;   0.0;   1;    0.000;   0;eor
     1420;19741203;   5;   10.2;  11.2;   7.3; 1017.50;   89.00;   4.2;   11.3;    9.4;    8.3;   8.4;   0.0;   1;    0.000;   0;eor
     1420;19741204;   5;    7.8;   9.9;   8.0; 1009.60;   92.00;   4.7;    9.7;    6.5;    8.3;  13.8;   0.3;   1;    0.000;   0;eor
     1420;19741205;   5;    4.8;   7.3;   7.3; 1008.30;   85.00;   6.8;    7.9;    4.4;    2.9;  15.0;   1.9;   1;    0.100;   0;eor
     1420;19741206;   5;    6.8;   8.4;   7.3; 1007.10;   85.00;   5.4;    7.2;    3.2;    3.0;  11.8;   0.4;   1;    0.000;   0;eor
     1420;19741207;   5;    8.4;   9.5;   8.0; 1004.40;   87.00;   6.3;    9.8;    6.5;    5.7;  10.2;   1.5;   1;    0.000;   0;eor
     1420;19741208;   5;   10.0;  11.1;   8.0; 1005.20;   89.00;   4.9;   11.5;    8.3;    7.5;  10.3;  10.1;   1;    0.000;   0;eor
     1420;19741209;   5;    8.3;  10.3;   8.0; 1004.60;   92.00;   3.4;    9.8;    7.4;    8.7;   7.7;   2.2;   1;    0.100;   0;eor
     1420;19741210;   5;    4.2;   6.5;   5.0; 1005.80;   78.00;   4.8;    7.4;    2.6;    3.2;  13.1;   0.4;   1;    5.700;   0;eor
     1420;19741211;   5;    3.3;   6.8;   7.0;  991.00;   88.00;   8.9;    4.6;    0.2;    0.8;  17.8;   6.2;   8;    0.100;   0;eor
     1420;19741212;   5;    1.1;   6.0;   7.7;  994.70;   89.00;   6.0;    4.3;   -0.3;    0.0;  13.8;   6.7;   8;    0.000;   0;eor
     1420;19741213;   5;    0.6;   4.8;   2.7; 1002.60;   74.00;   3.5;    3.0;   -2.6;   -0.1;   9.9;   0.0;   0;    5.200;   2;eor
     1420;19741214;   5;    0.6;   5.7;   7.3; 1009.50;   92.00;   4.6;    1.5;   -3.1;   -6.5;  10.6;   1.5;   8;    0.000;   2;eor
     1420;19741215;   5;    3.8;   7.5;   6.3; 1005.20;   92.00;   4.5;    5.2;    0.5;    0.1;   9.3;   0.0;   1;    0.900;   0;eor
     1420;19741216;   5;    4.1;   7.5;   6.0; 1000.80;   92.00;   4.9;    6.0;   -1.3;   -2.7;  12.8;   5.0;   1;    0.000;   0;eor
     1420;19741217;   5;    6.5;   7.5;   5.3;  985.80;   72.00;   9.0;    9.4;    4.2;    3.5;  17.0;  11.8;   1;    3.500;   0;eor
     1420;19741218;   5;    4.0;   6.3;   5.0;  995.20;   75.00;   8.4;    5.7;    1.6;    2.3;  19.4;   3.4;   8;    1.000;   0;eor
     1420;19741219;   5;    4.6;   7.5;   7.3; 1009.10;   89.00;   4.3;    6.1;    1.2;   -0.5;   9.6;   0.0;   1;    0.400;   0;eor
     1420;19741220;   5;    7.3;   8.3;   7.3; 1009.20;   81.00;   6.2;    8.3;    4.9;    4.1;  11.9;   0.0;   0;    0.000;   0;eor
     1420;19741221;   5;    4.5;   7.2;   7.0; 1013.00;   86.00;   5.0;    6.9;    2.9;    2.9;   9.1;   0.0;   0;    0.000;   0;eor
     1420;19741222;   5;    2.1;   6.7;   5.7; 1015.10;   91.00;   2.9;    4.8;    0.9;    1.1;   7.5;   0.0;   0;    0.400;   0;eor
     1420;19741223;   5;    3.6;   7.2;   2.3; 1011.90;   85.00;   1.1;    9.0;    0.5;   -1.0;   5.9;   0.0;   0;    6.000;   0;eor
     1420;19741224;   5;    3.4;   7.1;   7.0; 1002.80;   94.00;   2.3;    6.6;   -3.0;   -5.4;  11.1;   1.4;   1;    0.200;   0;eor
     1420;19741225;   5;    6.6;   8.4;   6.3; 1009.10;   88.00;   5.3;    7.6;    3.4;    0.9;  12.1;   4.2;   1;    0.100;   0;eor
     1420;19741226;   5;   10.8;  10.8;   5.3; 1003.10;   81.00;  10.4;   13.7;    7.1;    5.1;  19.7;   0.4;   1;    1.700;   0;eor
     1420;19741227;   5;    8.7;   9.3;   7.0;  999.40;   82.00;   7.2;   10.5;    6.7;    7.9;  14.6;   7.7;   1;    0.600;   0;eor
     1420;19741228;   5;   12.1;  11.7;   7.7; 1003.20;   86.00;   7.1;   14.1;    6.4;    5.5;  11.8;   0.6;   1;    0.000;   0;eor
     1420;19741229;   5;   10.1;   9.9;   5.7; 1005.10;   76.00;   9.0;   13.5;    8.0;   11.5;  20.1;   2.7;   1;    0.000;   0;eor
     1420;19741230;   5;    4.1;   6.3;   2.7; 1020.60;   75.00;   5.0;    8.2;    2.8;    2.1;  13.9;   0.0;   1;    5.400;   0;eor
     1420;19741231;   5;    2.5;   6.7;   8.0; 1019.10;   93.00;   4.6;    3.5;    0.6;   -1.4;   9.4;   5.5;   8;    0.000;   0;eor
     1420;19750101;   5;    5.6;   8.1;   8.0; 1017.40;   90.00;   5.2;    6.7;    2.3;    2.3;  10.9;   0.0;   1;    0.000;   0;eor
     1420;19750102;   5;    6.4;   8.4;   7.3; 1019.00;   88.00;   1.5;    7.9;    4.1;    4.3;   5.6;   0.0;   0;    0.000;   0;eor
     1420;19750103;   5;    2.5;   6.8;   5.3; 1017.40;   95.00;   1.4;    6.6;   -0.5;   -3.9;   4.3;   0.0;   0;    0.000;   0;eor
     1420;19750104;   5;    4.2;   6.8;   7.3; 1019.00;   84.00;   4.6;    5.2;    1.4;    0.6;   9.9;   0.0;   0;    0.000;   0;eor
     1420;19750105;   5;    4.6;   7.3;   8.0; 1015.50;   87.00;   6.7;    5.4;    2.2;    2.3;  11.3;   0.0;   1;    0.000;   0;eor
     1420;19750106;   5;    5.8;   8.1;   7.7; 1006.80;   88.00;   7.7;    6.9;    4.3;    4.4;  14.4;   0.1;   1;    0.000;   0;eor
     1420;19750107;   5;    4.8;   7.9;   7.7;  998.30;   90.00;   6.7;    6.6;    3.2;    3.4;  17.0;  10.5;   1;    0.000;   0;eor
     1420;19750108;   5;    2.4;   6.4;   4.0; 1003.90;   83.00;   3.1;    6.3;   -0.3;    1.3;   9.9;   0.0;   1;    4.200;   0;eor
     1420;19750109;   5;    1.4;   5.9;   5.0; 1011.50;   90.00;   2.2;    3.1;   -4.1;   -7.1;   7.3;   0.0;   1;    0.400;   0;eor
     1420;19750110;   5;    4.7;   7.9;   5.3; 1009.80;   90.00;   3.2;    6.0;    2.0;    2.4;   8.3;   0.0;   1;    0.000;   0;eor
     1420;19750111;   5;    5.6;   7.7;   6.0; 1004.40;   89.00;   3.3;    7.9;   -1.5;   -3.9;  10.9;   0.0;   0;    2.000;   0;eor
     1420;19750112;   5;    6.2;   8.1;   6.7; 1005.20;   83.00;   3.6;    8.9;    4.6;    2.6;   8.0;   0.2;   1;    0.700;   0;eor
     1420;19750113;   5;    5.6;   8.4;   4.3; 1008.00;   86.00;   3.4;   10.5;    1.3;   -0.7;   9.2;   0.0;   1;    4.800;   0;eor
